CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai VENUE,"8,61,000",2019,"1,13,270 KM",PETROL,"Goregaon, Mumbai"
Honda CRV,"5,86,000",2013,"1,01,404 KM",PETROL,"Mulund, Mumbai"
Maruti Celerio,"3,68,000",2015,"58,728 KM",PETROL,"Mulund, Mumbai"
Ford Ecosport,"9,29,000",2020,"39,352 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Tata TIGOR,"4,37,000",2018,"1,16,384 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti New Wagon-R,"6,87,000",2021,"8,817 KM",PETROL,"Goregaon, Mumbai"
Tata TIGOR,"5,65,000",2021,"42,329 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"9,67,000",2017,"42,736 KM",DIESEL,"Mulund, Mumbai"
Honda CRV,"9,59,000",2015,"56,171 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Renault Kwid,"4,59,000",2020,"19,481 KM",PETROL,"Mulund, Mumbai"
Toyota Glanza,"8,99,000",2022,"6,612 KM",CNG,"Mulund, Mumbai"
Honda WR-V,"6,63,000",2018,"44,113 KM",PETROL,"Goregaon, Mumbai"
Mahindra XUV 3OO,"8,62,000",2019,"69,347 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Grand i10,"3,96,000",2015,"55,211 KM",PETROL,"Mulund, Mumbai"
Honda City,"6,04,000",2016,"1,04,023 KM",PETROL,"Mulund, Mumbai"
Hyundai i20 Active,"5,44,000",2015,"49,905 KM",PETROL,"Goregaon, Mumbai"
Honda Amaze,"7,71,000",2019,"55,103 KM",DIESEL,"Goregaon, Mumbai"
Hyundai i20,"2,40,000",2011,"41,930 KM",PETROL,"Mulund, Mumbai"
Hyundai Verna,"6,98,000",2016,"54,525 KM",DIESEL,"Mulund, Mumbai"
Maruti Swift,"4,49,000",2015,"43,563 KM",PETROL,"Goregaon, Mumbai"
Honda Jazz,"4,26,000",2015,"79,999 KM",PETROL,"Mulund, Mumbai"
Volkswagen Ameo,"5,43,000",2019,"25,172 KM",PETROL,"Goregaon, Mumbai"
Mahindra XUV 3OO,"12,15,000",2021,"9,759 KM",PETROL,"Goregaon, Mumbai"
Maruti Swift Dzire,"4,81,000",2016,"55,632 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"5,47,000",2016,"1,20,582 KM",DIESEL,"Mulund, Mumbai"
Hyundai Verna,"6,45,000",2016,"24,495 KM",PETROL,"Mulund, Mumbai"
Maruti Swift,"3,05,000",2012,"35,605 KM",PETROL,"Mulund, Mumbai"
Maruti S PRESSO,"3,80,000",2020,"59,204 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai New Elantra,"9,49,000",2017,"98,039 KM",PETROL,"Mulund, Mumbai"
Hyundai VENUE,"11,27,000",2022,"42,492 KM",DIESEL,"Mulund, Mumbai"
Hyundai Grand i10,"4,17,000",2016,"17,726 KM",PETROL,"Goregaon, Mumbai"
Maruti Swift,"4,00,000",2012,"63,847 KM",DIESEL,"Goregaon, Mumbai"
Hyundai Elite i20,"4,82,000",2014,"43,791 KM",PETROL,"Mulund, Mumbai"
Honda Jazz,"4,66,000",2017,"77,625 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Tata NEXON,"6,45,000",2019,"42,959 KM",PETROL,"Goregaon, Mumbai"
Maruti Dzire,"6,82,000",2017,"1,04,768 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Honda City,"5,88,000",2014,"28,419 KM",PETROL,"Goregaon, Mumbai"
Hyundai i10,"2,30,000",2011,"50,394 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"5,18,000",2016,"46,177 KM",PETROL,"Mulund, Mumbai"
Maruti Celerio,"3,71,000",2014,"43,347 KM",PETROL,"Mulund, Mumbai"
Hyundai GRAND I10 NIOS,"7,21,000",2021,"8,890 KM",PETROL,"Mulund, Mumbai"
Hyundai i20 Active,"5,51,000",2016,"1,17,092 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Volkswagen Polo,"7,46,000",2019,"15,966 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"3,32,000",2014,"55,648 KM",CNG,"Rupa Renaissance, Navi Mumbai"
Hyundai Elite i20,"5,31,000",2016,"57,212 KM",PETROL,"Mulund, Mumbai"
Hyundai i10,"3,81,000",2013,"10,368 KM",PETROL,"Mulund, Mumbai"
Honda Amaze,"7,84,000",2022,"8,007 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"5,00,000",2015,"65,135 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Baleno,"5,20,000",2016,"87,416 KM",PETROL,"Goregaon, Mumbai"
Maruti Celerio,"4,20,000",2018,"75,370 KM",PETROL,"Goregaon, Mumbai"
Maruti Ciaz,"8,84,000",2020,"42,385 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Alto 800,"2,20,000",2012,"9,808 KM",PETROL,"Mulund, Mumbai"
Maruti Alto 800,"2,09,000",2012,"21,677 KM",PETROL,"Mulund, Mumbai"
Renault Kwid,"5,47,000",2022,"6,754 KM",PETROL,"Mulund, Mumbai"
Mahindra XUV500,"9,38,000",2016,"68,053 KM",DIESEL,"Mulund, Mumbai"
Hyundai Eon,"3,40,000",2017,"25,727 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti S Cross,"10,33,000",2020,"52,521 KM",PETROL,"Mulund, Mumbai"
Honda City,"6,66,000",2017,"59,913 KM",PETROL,"Goregaon, Mumbai"
Honda CRV,"8,49,000",2014,"61,741 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"5,64,000",2016,"43,507 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Swift Dzire,"6,36,000",2016,"15,642 KM",DIESEL,"Mulund, Mumbai"
Maruti Baleno,"6,72,600",2021,"10,972 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"5,94,000",2018,"78,510 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"6,92,000",2019,"49,281 KM",PETROL,"Mulund, Mumbai"
Maruti Swift,"3,27,000",2012,"29,360 KM",PETROL,"Mulund, Mumbai"
Maruti Baleno,"5,97,000",2017,"28,063 KM",PETROL,"Goregaon, Mumbai"
Tata ALTROZ,"8,02,000",2021,"40,923 KM",DIESEL,"Goregaon, Mumbai"
Honda City,"6,29,000",2017,"88,319 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Vitara Brezza,"7,78,000",2016,"6,82,998 KM",DIESEL,"Mulund, Mumbai"
Hyundai Creta,"9,50,000",2016,"91,554 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Maruti Baleno,"5,30,000",2017,"87,044 KM",PETROL,"Goregaon, Mumbai"
Maruti Ciaz,"7,83,000",2018,"16,093 KM",PETROL,"Mulund, Mumbai"
Maruti Ertiga,"6,63,000",2016,"80,868 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"9,79,200",2016,"18,863 KM",PETROL,"Goregaon, Mumbai"
Maruti Ciaz,"7,71,000",2018,"62,649 KM",PETROL,"Mulund, Mumbai"
Toyota Etios,"3,97,000",2015,"62,741 KM",PETROL,"Goregaon, Mumbai"
Hyundai Elite i20,"4,79,000",2015,"26,432 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Celerio,"5,52,000",2021,"58,536 KM",CNG,"Goregaon, Mumbai"
Hyundai Elite i20,"4,60,000",2014,"70,779 KM",PETROL,"Mulund, Mumbai"
Maruti Ertiga,"8,83,000",2017,"1,09,950 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Tata Harrier,"13,87,000",2019,"88,938 KM",DIESEL,"Mulund, Mumbai"
Tata NEXON,"10,42,000",2021,"4,039 KM",PETROL,"Mulund, Mumbai"
Hyundai Grand i10,"4,23,000",2015,"8,612 KM",PETROL,"Mulund, Mumbai"
Tata Harrier,"21,29,000",2022,"15,757 KM",DIESEL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"2,81,000",2013,"77,981 KM",PETROL,"Mulund, Mumbai"
Tata Tiago,"4,05,000",2017,"59,288 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Grand i10,"4,68,000",2017,"14,867 KM",PETROL,"Mulund, Mumbai"
Honda Brio,"2,62,000",2012,"61,365 KM",PETROL,"Goregaon, Mumbai"
Tata Tiago,"4,83,000",2019,"57,508 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Verna,"6,87,000",2016,"69,093 KM",DIESEL,"Mulund, Mumbai"
Hyundai Creta,"7,79,000",2017,"47,755 KM",PETROL,"Goregaon, Mumbai"
Maruti Celerio,"3,51,000",2014,"87,970 KM",CNG,"Rupa Renaissance, Navi Mumbai"
MG HECTOR,"18,41,000",2022,"23,144 KM",DIESEL,"Mulund, Mumbai"
Honda Jazz,"5,47,000",2018,"24,575 KM",PETROL,"Mulund, Mumbai"
Hyundai NEW I20,"9,14,000",2020,"13,235 KM",PETROL,"Mulund, Mumbai"
Maruti New Wagon-R,"5,78,000",2021,"42,753 KM",CNG,"Goregaon, Mumbai"
Tata NEXON,"9,68,000",2022,"74,282 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Honda Amaze,"3,84,000",2014,"40,366 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Wagon R 1.0,"3,68,000",2014,"31,414 KM",PETROL,"Mulund, Mumbai"
Maruti Swift Dzire,"3,55,000",2012,"70,912 KM",PETROL,"Mulund, Mumbai"
Hyundai Verna,"8,97,700",2019,"80,047 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda Amaze,"3,34,000",2013,"56,922 KM",PETROL,"Mulund, Mumbai"
Hyundai Verna,"9,69,000",2018,"55,220 KM",DIESEL,"Mulund, Mumbai"
Maruti BREZZA,"12,38,000",2022,"11,537 KM",PETROL,"Goregaon, Mumbai"
Maruti Celerio,"4,08,000",2015,"26,330 KM",PETROL,"Goregaon, Mumbai"
Hyundai Xcent,"4,03,000",2014,"23,827 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"8,99,000",2016,"79,812 KM",PETROL,"Mulund, Mumbai"
Honda City,"5,71,000",2016,"71,665 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda City,"9,65,000",2019,"31,854 KM",PETROL,"Goregaon, Mumbai"
Jeep Compass,"10,37,000",2017,"95,540 KM",PETROL,"Mulund, Mumbai"
Hyundai New Elantra,"12,66,000",2018,"48,054 KM",DIESEL,"Goregaon, Mumbai"
Maruti Swift Dzire,"5,70,000",2017,"51,019 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Renault Kwid,"4,98,000",2020,"13,865 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Elite i20,"7,15,000",2019,"20,381 KM",PETROL,"Goregaon, Mumbai"
Honda Amaze,"3,76,000",2015,"83,159 KM",PETROL,"Goregaon, Mumbai"
Renault Kwid,"4,96,000",2020,"31,150 KM",PETROL,"Goregaon, Mumbai"
Maruti New Wagon-R,"6,42,000",2022,"8,996 KM",CNG,"Rupa Renaissance, Navi Mumbai"
Honda City,"5,29,000",2016,"87,241 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"3,82,500",2016,"33,705 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda Jazz,"5,52,000",2018,"26,068 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"2,36,000",2011,"38,592 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Baleno,"6,35,000",2017,"78,830 KM",PETROL,"Goregaon, Mumbai"
Honda WR-V,"7,13,000",2018,"70,888 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"7,81,000",2019,"51,895 KM",PETROL,"Goregaon, Mumbai"
Maruti Alto,"3,79,000",2019,"88,667 KM",CNG,"Mulund, Mumbai"
Ford Ecosport,"5,79,000",2016,"20,137 KM",PETROL,"Goregaon, Mumbai"
Hyundai New Elantra,"16,37,000",2020,"47,604 KM",DIESEL,"Goregaon, Mumbai"
Maruti Alto 800,"2,64,000",2016,"42,453 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Ciaz,"5,17,000",2016,"1,05,300 KM",CNG,"Goregaon, Mumbai"
Ford Ecosport,"6,08,000",2017,"1,09,609 KM",DIESEL,"Mulund, Mumbai"
Renault TRIBER,"6,45,400",2019,"19,719 KM",PETROL,"Goregaon, Mumbai"
Hyundai Creta,"7,07,000",2016,"65,166 KM",PETROL,"Mulund, Mumbai"
Toyota YARIS,"9,75,000",2021,"17,063 KM",PETROL,"Goregaon, Mumbai"
Volkswagen Polo,"5,21,000",2014,"66,663 KM",PETROL,"Mulund, Mumbai"
Maruti Swift,"3,52,000",2013,"69,622 KM",PETROL,"Mulund, Mumbai"
Maruti S Cross,"11,39,000",2020,"29,110 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"4,89,000",2017,"77,121 KM",PETROL,"Mulund, Mumbai"
Hyundai Grand i10,"4,59,000",2016,"19,168 KM",PETROL,"Goregaon, Mumbai"
Maruti New Wagon-R,"4,84,000",2019,"66,451 KM",CNG,"Mulund, Mumbai"
Honda CRV,"8,82,000",2015,"57,092 KM",PETROL,"Mulund, Mumbai"
Hyundai New Elantra,"14,50,000",2017,"47,598 KM",DIESEL,"Mulund, Mumbai"
Jeep Compass,"12,77,000",2018,"32,634 KM",DIESEL,"Goregaon, Mumbai"
Hyundai Creta,"7,11,000",2017,"96,059 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda Jazz,"5,38,000",2016,"35,717 KM",PETROL,"Goregaon, Mumbai"
Maruti Alto,"4,63,000",2020,"15,135 KM",CNG,"Mulund, Mumbai"
Maruti S PRESSO,"4,03,000",2020,"71,274 KM",CNG,"Goregaon, Mumbai"
Hyundai GRAND I10 NIOS,"6,77,000",2021,"32,423 KM",CNG,"Mulund, Mumbai"
Maruti New Wagon-R,"5,12,000",2019,"66,245 KM",CNG,"Goregaon, Mumbai"
Hyundai Verna,"6,59,000",2016,"65,701 KM",PETROL,"Mulund, Mumbai"
Maruti Baleno,"5,63,000",2017,"1,00,098 KM",PETROL,"Mulund, Mumbai"
Maruti S PRESSO,"4,60,000",2022,"5,632 KM",PETROL,"Goregaon, Mumbai"
Maruti Alto K10,"3,08,000",2017,"1,21,635 KM",PETROL,"Mulund, Mumbai"
Ford Ecosport,"7,37,000",2019,"46,519 KM",PETROL,"Goregaon, Mumbai"
Mahindra XUV500,"9,61,000",2016,"49,893 KM",DIESEL,"Goregaon, Mumbai"
Toyota YARIS,"8,03,000",2018,"79,380 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda City,"7,76,000",2019,"45,089 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Celerio,"6,26,000",2022,"9,649 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"6,34,000",2017,"23,528 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"4,03,000",2016,"23,524 KM",PETROL,"Goregaon, Mumbai"
Hyundai i10,"2,04,000",2011,"80,042 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"3,77,000",2015,"64,448 KM",CNG,"Mulund, Mumbai"
Maruti Alto K10,"3,83,000",2018,"10,483 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda Jazz,"4,54,000",2015,"72,596 KM",PETROL,"Mulund, Mumbai"
Maruti Alto 800,"2,96,000",2016,"22,625 KM",PETROL,"Mulund, Mumbai"
Maruti Dzire,"6,68,000",2017,"43,440 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Renault Duster,"8,57,000",2019,"51,146 KM",DIESEL,"Goregaon, Mumbai"
Renault Kwid,"4,14,000",2020,"17,652 KM",PETROL,"Mulund, Mumbai"
Maruti Celerio,"4,03,000",2017,"29,175 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"5,80,000",2016,"43,741 KM",PETROL,"Goregaon, Mumbai"
Maruti Ciaz,"5,42,000",2016,"1,03,028 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Tata TIGOR,"6,48,000",2021,"33,712 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"5,91,000",2017,"47,766 KM",PETROL,"Goregaon, Mumbai"
Maruti IGNIS,"6,53,000",2020,"13,795 KM",PETROL,"Goregaon, Mumbai"
Honda City,"13,43,000",2022,"13,105 KM",PETROL,"Goregaon, Mumbai"
Hyundai Grand i10,"4,34,000",2017,"53,924 KM",PETROL,"Goregaon, Mumbai"
Ford Ecosport,"7,60,000",2019,"22,571 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"2,47,000",2012,"44,574 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"5,87,000",2015,"49,657 KM",CNG,"Goregaon, Mumbai"
Honda City,"8,00,000",2017,"29,305 KM",PETROL,"Mulund, Mumbai"
Hyundai Verna,"8,41,000",2017,"43,550 KM",PETROL,"Mulund, Mumbai"
Maruti Baleno,"7,69,000",2021,"26,018 KM",PETROL,"Mulund, Mumbai"
Datsun Redi Go,"3,41,000",2018,"16,345 KM",PETROL,"Goregaon, Mumbai"
Maruti IGNIS,"4,82,000",2017,"18,403 KM",PETROL,"Mulund, Mumbai"
Honda City,"8,11,000",2019,"27,976 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai GRAND I10 NIOS,"6,78,000",2019,"15,742 KM",PETROL,"Mulund, Mumbai"
Jeep Compass,"16,05,000",2019,"36,844 KM",PETROL,"Goregaon, Mumbai"
Toyota Etios,"3,14,000",2013,"78,010 KM",PETROL,"Mulund, Mumbai"
Hyundai Elite i20,"5,18,000",2016,"24,592 KM",PETROL,"Mulund, Mumbai"
Honda Brio,"2,75,000",2012,"62,948 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"5,54,000",2017,"84,514 KM",PETROL,"Mulund, Mumbai"
Tata Tiago,"4,59,000",2018,"41,977 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"2,86,000",2013,"26,644 KM",PETROL,"Goregaon, Mumbai"
Tata Zest,"3,89,000",2016,"62,490 KM",PETROL,"Goregaon, Mumbai"
Maruti S PRESSO,"3,93,000",2019,"24,009 KM",PETROL,"Mulund, Mumbai"
Maruti Alto 800,"2,52,000",2016,"47,233 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti Wagon R 1.0,"2,28,000",2011,"45,160 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"7,94,000",2017,"31,385 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"9,56,000",2021,"8,740 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"5,55,000",2017,"1,17,814 KM",PETROL,"Mulund, Mumbai"
Maruti Swift,"4,32,000",2014,"60,379 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"4,63,000",2017,"29,712 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"3,84,000",2015,"38,429 KM",PETROL,"Goregaon, Mumbai"
Hyundai NEW I20,"9,37,000",2022,"17,575 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"10,95,000",2018,"31,942 KM",PETROL,"Goregaon, Mumbai"
Maruti Swift,"3,13,000",2012,"1,23,951 KM",PETROL,"Mulund, Mumbai"
Honda Brio,"2,61,000",2012,"62,806 KM",PETROL,"Mulund, Mumbai"
Maruti Baleno,"6,95,000",2019,"16,524 KM",PETROL,"Mulund, Mumbai"
Ford Figo Aspire,"7,11,000",2020,"36,802 KM",DIESEL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"3,04,000",2013,"64,909 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai VENUE,"11,13,000",2022,"33,484 KM",DIESEL,"Goregaon, Mumbai"
Hyundai i20,"2,58,000",2010,"67,196 KM",PETROL,"Goregaon, Mumbai"
Maruti IGNIS,"6,00,000",2018,"38,619 KM",PETROL,"Goregaon, Mumbai"
Tata NEXON,"10,05,000",2022,"6,378 KM",PETROL,"Goregaon, Mumbai"
Jeep Compass,"11,76,000",2017,"99,724 KM",DIESEL,"Mulund, Mumbai"
Hyundai NEW SANTRO,"4,54,000",2019,"16,657 KM",PETROL,"Mulund, Mumbai"
Tata Tiago,"6,44,000",2021,"13,934 KM",PETROL,"Goregaon, Mumbai"
Ford Ecosport,"7,90,000",2018,"19,854 KM",PETROL,"Goregaon, Mumbai"
Maruti Ciaz,"8,11,000",2019,"67,127 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"4,35,000",2017,"59,722 KM",CNG,"Rupa Renaissance, Navi Mumbai"
Maruti Alto 800,"2,58,000",2016,"38,292 KM",PETROL,"Mulund, Mumbai"
Maruti Ciaz,"9,12,000",2021,"4,756 KM",PETROL,"Goregaon, Mumbai"
Honda Amaze,"8,20,000",2022,"8,211 KM",PETROL,"Goregaon, Mumbai"
Honda City,"7,96,000",2018,"63,253 KM",PETROL,"Mulund, Mumbai"
Hyundai NEW SANTRO,"4,76,000",2019,"36,643 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda City,"13,08,000",2021,"22,171 KM",PETROL,"Goregaon, Mumbai"
Hyundai Grand i10,"6,04,000",2017,"13,546 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Tata Tiago,"4,69,000",2018,"59,607 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"6,15,000",2017,"19,539 KM",PETROL,"Mulund, Mumbai"
Hyundai i20 Active,"5,89,000",2016,"1,19,312 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
Hyundai Grand i10,"4,28,000",2015,"12,530 KM",PETROL,"Mulund, Mumbai"
Hyundai Grand i10,"5,32,000",2017,"27,230 KM",PETROL,"Goregaon, Mumbai"
Hyundai Creta,"9,17,000",2016,"68,353 KM",PETROL,"Goregaon, Mumbai"
Hyundai Creta,"7,38,000",2016,"70,109 KM",PETROL,"Mulund, Mumbai"
Datsun Go Plus,"4,35,000",2018,"35,188 KM",PETROL,"Goregaon, Mumbai"
Honda WR-V,"6,89,000",2017,"65,765 KM",PETROL,"Goregaon, Mumbai"
Maruti Baleno,"5,15,000",2017,"30,303 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Creta,"7,72,000",2017,"85,391 KM",PETROL,"Goregaon, Mumbai"
Hyundai Elite i20,"6,02,000",2017,"22,430 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai GRAND I10 NIOS,"6,47,000",2022,"4,183 KM",PETROL,"Goregaon, Mumbai"
Tata NEXON,"9,18,000",2021,"3,723 KM",PETROL,"Goregaon, Mumbai"
Honda City,"6,18,000",2014,"37,535 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"9,72,000",2017,"32,086 KM",PETROL,"Goregaon, Mumbai"
Tata NEXON,"9,36,000",2021,"17,657 KM",PETROL,"Goregaon, Mumbai"
Hyundai Grand i10,"6,00,000",2018,"23,524 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"2,50,000",2012,"99,964 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Creta,"7,86,000",2017,"62,559 KM",PETROL,"Mulund, Mumbai"
Honda City,"7,77,000",2017,"76,238 KM",PETROL,"Goregaon, Mumbai"
Honda City,"7,18,000",2017,"1,19,183 KM",PETROL,"Mulund, Mumbai"
Maruti Celerio,"4,95,000",2018,"16,223 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda City,"7,50,000",2016,"34,619 KM",PETROL,"Mulund, Mumbai"
Hyundai Creta,"7,07,000",2016,"1,18,684 KM",PETROL,"Goregaon, Mumbai"
Honda City,"5,69,000",2014,"52,332 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Honda City,"5,80,000",2016,"50,488 KM",PETROL,"Mulund, Mumbai"
Maruti Wagon R 1.0,"4,65,000",2017,"15,076 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Hyundai Elite i20,"5,08,000",2015,"38,559 KM",PETROL,"Goregaon, Mumbai"
Maruti Wagon R 1.0,"2,92,000",2012,"10,443 KM",PETROL,"Goregaon, Mumbai"
Maruti Celerio,"4,77,000",2019,"9,282 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
Maruti S PRESSO,"4,68,000",2020,"44,113 KM",CNG,"Mulund, Mumbai"
Toyota Innova Crysta,"20,93,000",2022,"13,719 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Ertiga,"5,89,000",2012,"1,38,142 KM",DIESEL,"Bellahalli, Bengaluru"
Ford Ecosport,"6,07,000",2015,"1,30,981 KM",DIESEL,"Bellahalli, Bengaluru"
Volkswagen Polo,"8,34,000",2019,"32,585 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Creta,"8,64,000",2016,"81,853 KM",PETROL,"Bellahalli, Bengaluru"
Honda Amaze,"3,48,000",2013,"87,031 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Swift Dzire,"4,33,000",2012,"84,260 KM",PETROL,"Bellahalli, Bengaluru"
Honda City,"6,66,000",2016,"66,119 KM",PETROL,"Bellahalli, Bengaluru"
Ford Figo Aspire,"7,06,000",2020,"32,053 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Hyundai Creta,"11,29,000",2018,"60,341 KM",PETROL,"Bellahalli, Bengaluru"
Volkswagen Polo,"3,34,000",2010,"52,771 KM",PETROL,"Bellahalli, Bengaluru"
Tata NEXON,"10,46,000",2020,"25,496 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Volkswagen Vento,"8,41,000",2018,"56,460 KM",PETROL,"Bellahalli, Bengaluru"
Mahindra XUV500,"8,29,000",2014,"89,047 KM",DIESEL,"Hosur Road, Singasandra, Bengaluru"
Tata TIGOR,"6,27,000",2018,"62,039 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Swift,"5,15,000",2014,"32,639 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Tata ALTROZ,"7,37,000",2021,"47,004 KM",DIESEL,"Sonnappanahalli, Bengaluru"
Honda City,"5,19,000",2014,"58,997 KM",PETROL,"Bellahalli, Bengaluru"
Renault Kwid,"3,57,000",2018,"44,462 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Elite i20,"5,82,000",2014,"27,082 KM",PETROL,"Bellahalli, Bengaluru"
Mahindra XUV500,"10,19,000",2016,"44,530 KM",DIESEL,"Bellahalli, Bengaluru"
Tata NEXON,"10,51,000",2020,"11,321 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Ford Ecosport,"9,03,000",2019,"4,981 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai Elite i20,"5,92,000",2016,"57,459 KM",PETROL,"Bellahalli, Bengaluru"
Skoda Rapid,"5,91,000",2017,"1,24,707 KM",PETROL,"Bellahalli, Bengaluru"
Honda Brio,"3,72,000",2013,"49,766 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai i20,"3,54,000",2012,"64,958 KM",DIESEL,"Bellahalli, Bengaluru"
Honda City,"15,45,000",2022,"9,029 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Bengaluru"
Toyota Etios Liva,"2,89,000",2011,"79,431 KM",PETROL,"Bellahalli, Bengaluru"
Tata ALTROZ,"8,95,000",2021,"61,761 KM",DIESEL,"Horamavu Agara Road, Bengaluru"
Tata Tiago,"5,05,000",2018,"37,147 KM",PETROL,"Sonnappanahalli, Bengaluru"
Renault Duster,"4,52,000",2014,"1,09,706 KM",DIESEL,"Horamavu Agara Road, Bengaluru"
